NewName,Author,Family,Order,Class,Phylum,Taxonomy,OrigName,LifeForm,Region,PresentStatus,FirstRecord,FirstRecord_orig,DataQuality,Source,Harvest Point,Region2
Ricinus communis,L.,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Ricinus communis,Vascular plants,French Polynesia,alien,1823,1823 - 1823,mean,GISD,One-off Publication,Pacific Islands
Rubus rosifolius,Sm.,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Rubus rosifolius,Vascular plants,French Polynesia,alien,1920,1920 - 1920,mean,GISD,One-off Publication,Pacific Islands
Sacciolepis indica,(L.) Chase,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Sacciolepis indica,Vascular plants,French Polynesia,alien,1981,1981 - 1981,mean,GISD,One-off Publication,Pacific Islands
Sacciolepis indica,(L.) Chase,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Sacciolepis indica,Vascular plants,New Caledonia,established,1941,1941 - 1941,mean,GISD,One-off Publication,Pacific Islands
Salvinia auriculata,Aubl.,Salviniaceae,Salviniales,Polypodiopsida,Tracheophyta,TPL,Salvinia auriculata,Vascular plants,New Caledonia,established,1956,1956 - 1956,mean,GISD,One-off Publication,Pacific Islands
Schinus terebinthifolia,Raddi,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,TPL,Schinus terebinthifolia,Vascular plants,French Polynesia,alien,1927,1927 - 1927,mean,GISD,One-off Publication,Pacific Islands
Schinus terebinthifolia,Raddi,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,TPL,Schinus terebinthifolia,Vascular plants,New Caledonia,established,1882,1882 - 1882,mean,GISD,One-off Publication,Pacific Islands
Senna tora,(L.) Roxb.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Senna tora,Vascular plants,New Caledonia,established,1964,1964 - 1964,mean,GISD,One-off Publication,Pacific Islands
Solanum mauritianum,Scop.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum mauritianum,Vascular plants,New Caledonia,established,1870,1870 - 1870,mean,GISD,One-off Publication,Pacific Islands
Spathodea campanulata,P.Beauv.,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Spathodea campanulata,Vascular plants,French Polynesia,alien,1932,1932 - 1932,mean,GISD,One-off Publication,Pacific Islands
Sphagneticola trilobata,(L.) Pruski,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Sphagneticola trilobata,Vascular plants,French Polynesia,alien,1960,1960 - 1960,mean,GISD,One-off Publication,Pacific Islands
Syzygium cumini,(L.) Skeels,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Syzygium cumini,Vascular plants,French Polynesia,alien,1880,1880 - 1880,mean,GISD,One-off Publication,Pacific Islands
Syzygium floribundum,F.Muell.,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Waterhousea floribunda,Vascular plants,French Polynesia,alien,1939,1939 - 1939,mean,GISD,One-off Publication,Pacific Islands
Syzygium jambos,(L.) Alston,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Syzygium jambos,Vascular plants,French Polynesia,alien,1890,1890,NEW_Before,GISD,One-off Publication,Pacific Islands
Tecoma stans,(L.) Juss. ex Kunth,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Tecoma stans,Vascular plants,French Polynesia,alien,1845,1845 - 1845,mean,GISD,One-off Publication,Pacific Islands
Tecoma stans,(L.) Juss. ex Kunth,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Tecoma stans,Vascular plants,New Caledonia,established,1904,1904 - 1904,mean,GISD,One-off Publication,Pacific Islands
Themeda quadrivalvis,(L.) Kuntze,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Themeda quadrivalvis,Vascular plants,New Caledonia,established,1800,1800,NEW_After,GISD,One-off Publication,Pacific Islands
Tithonia diversifolia,(Hemsl.) A.Gray,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Tithonia diversifolia,Vascular plants,New Caledonia,established,1951,1951 - 1951,mean,GISD,One-off Publication,Pacific Islands
Triplaris weigeltiana,(Rchb.) Kuntze,Polygonaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Triplaris weigeltiana,Vascular plants,French Polynesia,alien,1940,1940 - 1940,mean,GISD,One-off Publication,Pacific Islands
Turnera ulmifolia,L.,Passifloraceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Turnera ulmifolia,Vascular plants,New Caledonia,established,1983,1983 - 1983,mean,GISD,One-off Publication,Pacific Islands
Typha domingensis,Pers.,Typhaceae,Poales,Liliopsida,Tracheophyta,TPL,Typha domingensis,Vascular plants,New Caledonia,established,1911,1911 - 1911,mean,GISD,One-off Publication,Pacific Islands
Urochloa glumaris,(Trin.) Veldkamp,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Brachiaria paspaloides,Vascular plants,New Caledonia,established,1861,1861 - 1861,mean,GISD,One-off Publication,Pacific Islands
Acacia farnesiana,(L.) Willd.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Acacia farnesiana,Vascular plants,New Caledonia,,1860,1860,,Hequet V. et al. (2009),,Pacific Islands
Acacia nilotica,(L.) Delile,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Acacia nilotica,Vascular plants,New Caledonia,,1930,1930,,Hequet V. et al. (2009),,Pacific Islands
Acanthocereus tetragonus,(L.) Hummelinck,Cactaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Acanthocereus tetragonus,Vascular plants,New Caledonia,,1982,1982,,Hequet V. et al. (2009),,Pacific Islands
Ageratum conyzoides,(L.) L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Ageratum conyzoides,Vascular plants,New Caledonia,,1845,1845,,Hequet V. et al. (2009),,Pacific Islands
Albizia lebbeck,(L.) Benth.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Albizia lebbeck,Vascular plants,New Caledonia,,1884,1884,,Hequet V. et al. (2009),,Pacific Islands
Albizia saman,(Jacq.) Merr.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Albizia saman,Vascular plants,New Caledonia,,1902,1902,,Hequet V. et al. (2009),,Pacific Islands
Anredera cordifolia,(Ten.) Steenis,Basellaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Anredera cordifolia,Vascular plants,New Caledonia,,1883,1883,,Hequet V. et al. (2009),,Pacific Islands
Argemone mexicana,L.,Papaveraceae,Ranunculales,Magnoliopsida,Tracheophyta,TPL,Argemone mexicana,Vascular plants,New Caledonia,,1900,1900,,Hequet V. et al. (2009),,Pacific Islands
Aristolochia littoralis,Parodi,Aristolochiaceae,Piperales,Magnoliopsida,Tracheophyta,TPL,Aristolochia elegans,Vascular plants,New Caledonia,,1925,1925,,Hequet V. et al. (2009),,Pacific Islands
Bauhinia monandra,Kurz,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Bauhinia monandra,Vascular plants,New Caledonia,,1903,1903,,Hequet V. et al. (2009),,Pacific Islands
Bignonia magnifica,W.Bull,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Saritaea magnifica,Vascular plants,New Caledonia,,1965,1965,,Hequet V. et al. (2009),,Pacific Islands
Bothriochloa pertusa,(L.) A.Camus,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bothriochloa pertusa,Vascular plants,New Caledonia,,1925,1925,,Hequet V. et al. (2009),,Pacific Islands
Cedrela odorata,L.,Meliaceae,Sapindales,Magnoliopsida,Tracheophyta,TPL,Cedrela odorata,Vascular plants,New Caledonia,,1978,1978,,Hequet V. et al. (2009),,Pacific Islands
Centrosema pubescens,Benth.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Centrosema pubescens,Vascular plants,New Caledonia,,1949,1949,,Hequet V. et al. (2009),,Pacific Islands
Cyperus alternifolius,L.,Cyperaceae,Poales,Liliopsida,Tracheophyta,TPL,Cyperus alternifolius,Vascular plants,New Caledonia,,1912,1912,,Hequet V. et al. (2009),,Pacific Islands
Eichhornia crassipes,(Mart.) Solms,Pontederiaceae,Commelinales,Liliopsida,Tracheophyta,TPL,Eichhornia crassipes,Vascular plants,New Caledonia,,1911,1911,,Hequet V. et al. (2009),,Pacific Islands
Flemingia strobilifera,(L.) W.T.Aiton,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Flemingia strobilifera,Vascular plants,New Caledonia,,1908,1908,,Hequet V. et al. (2009),,Pacific Islands
Grevillea robusta,A.Cunn. ex R.Br.,Proteaceae,Proteales,Magnoliopsida,Tracheophyta,TPL,Grevillea robusta,Vascular plants,New Caledonia,,1902,1902,,Hequet V. et al. (2009),,Pacific Islands
Haematoxylum campechianum,L.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Haematoxylum campechianum,Vascular plants,New Caledonia,,1924,1924,,Hequet V. et al. (2009),,Pacific Islands
Hedychium coronarium,J.Koenig,Zingiberaceae,Zingiberales,Liliopsida,Tracheophyta,TPL,Hedychium coronarium,Vascular plants,New Caledonia,,1965,1965,,Hequet V. et al. (2009),,Pacific Islands
Hydrilla verticillata,(L.f.) Royle,Hydrocharitaceae,Alismatales,Liliopsida,Tracheophyta,TPL,Hydrilla verticillata,Vascular plants,New Caledonia,,1966,1966,,Hequet V. et al. (2009),,Pacific Islands
Indigofera suffruticosa,Mill.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Indigofera suffructicosa,Vascular plants,New Caledonia,,1860,1860,,Hequet V. et al. (2009),,Pacific Islands
Ipomoea ochracea,(Lindl.) G. Don,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Ipomoea ochracea,Vascular plants,New Caledonia,,1950,1950,,Hequet V. et al. (2009),,Pacific Islands
Jatropha gossypiifolia,L.,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Jatropha gossypiifolia,Vascular plants,New Caledonia,,1900,1900,,Hequet V. et al. (2009),,Pacific Islands
Lantana camara,L.,Verbenaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Lantana camara,Vascular plants,New Caledonia,,1863,1863,,Hequet V. et al. (2009),,Pacific Islands
Melia azedarach,L.,Meliaceae,Sapindales,Magnoliopsida,Tracheophyta,TPL,Melia azedarach,Vascular plants,New Caledonia,,1884,1884,,Hequet V. et al. (2009),,Pacific Islands
Merremia peltata,(L.) Merr.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Merremia peltata,Vascular plants,New Caledonia,,1968,1968,,Hequet V. et al. (2009),,Pacific Islands
Merremia tuberosa,(L.) Rendle,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Merremia tuberosa,Vascular plants,New Caledonia,,1860,1860,,Hequet V. et al. (2009),,Pacific Islands
Miconia calvescens,DC.,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Miconia calvescens,Vascular plants,New Caledonia,,1970,1970,,Hequet V. et al. (2009),,Pacific Islands
Panicum maximum,Jacq.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Megathyrsus maximus,Vascular plants,New Caledonia,,1874,1874,,Hequet V. et al. (2009),,Pacific Islands
Pennisetum purpureum,Schumach.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Pennisetum purpureum,Vascular plants,New Caledonia,,1925,1925,,Hequet V. et al. (2009),,Pacific Islands
Pistia stratiotes,L.,Araceae,Alismatales,Liliopsida,Tracheophyta,TPL,Pistia stratiotes,Vascular plants,New Caledonia,,1982,1982,,Hequet V. et al. (2009),,Pacific Islands
Pithecellobium dulce,(Roxb.) Benth.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Pithecellobium dulce,Vascular plants,New Caledonia,,1885,1885,,Hequet V. et al. (2009),,Pacific Islands
Pluchea indica,(L.) Less.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Pluchea indica,Vascular plants,New Caledonia,,1967,1967,,Hequet V. et al. (2009),,Pacific Islands
Psidium cattleianum,Afzel. ex Sabine,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Psidium cattleianum,Vascular plants,New Caledonia,,1863,1863,,Hequet V. et al. (2009),,Pacific Islands
Ricinus communis,L.,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Ricinus communis,Vascular plants,New Caledonia,,1853,1853,,Hequet V. et al. (2009),,Pacific Islands
Rivina humilis,L.,Phytolaccaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Rivina humilis,Vascular plants,New Caledonia,,1900,1900,,Hequet V. et al. (2009),,Pacific Islands
Rubus rosifolius,Sm.,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,TPL,Rubus rosifolius,Vascular plants,New Caledonia,,1883,1883,,Hequet V. et al. (2009),,Pacific Islands
Salvinia adnata,Desv.,Salviniaceae,Salviniales,Polypodiopsida,Tracheophyta,TPL,Salvinia molesta,Vascular plants,New Caledonia,,1956,1956,,Hequet V. et al. (2009),,Pacific Islands
Sanchezia parvibracteata,Sprague & Hutch.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Sanchezia parvibracteata,Vascular plants,New Caledonia,,1905,1905,,Hequet V. et al. (2009),,Pacific Islands
Schinus terebinthifolius,,,Sapindales,Magnoliopsida,Tracheophyta,,Schinus terebinthifolius,Vascular plants,New Caledonia,,1882,1882,,Hequet V. et al. (2009),,Pacific Islands
Sida cordifolia,L.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Sida cordifolia,Vascular plants,New Caledonia,,1928,1928,,Hequet V. et al. (2009),,Pacific Islands
Solanum torvum,Sw.,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Solanum torvum,Vascular plants,New Caledonia,,1900,1900,,Hequet V. et al. (2009),,Pacific Islands
Spathodea campanulata,P.Beauv.,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Spathodea campanulata,Vascular plants,New Caledonia,,1952,1952,,Hequet V. et al. (2009),,Pacific Islands
Sphagneticola trilobata,(L.) Pruski,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Sphagneticola trilobata,Vascular plants,New Caledonia,,1974,1974,,Hequet V. et al. (2009),,Pacific Islands
Stachytarpheta cayennensis,(Rich.) Vahl,Verbenaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Stachytarpheta cayennensis,Vascular plants,New Caledonia,,1884,1884,,Hequet V. et al. (2009),,Pacific Islands
Stylosanthes guianensis,(Aubl.) Sw.,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Stylosanthes guianensis,Vascular plants,New Caledonia,,1963,1963,,Hequet V. et al. (2009),,Pacific Islands
Syzygium cumini,(L.) Skeels,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,TPL,Syzygium cumini,Vascular plants,New Caledonia,,1900,1900,,Hequet V. et al. (2009),,Pacific Islands
Thunbergia grandiflora,(Roxb. ex Rottl.) Roxb.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Thunbergia grandiflora,Vascular plants,New Caledonia,,1969,1969,,Hequet V. et al. (2009),,Pacific Islands
Thunbergia laurifolia,Lindl.,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Thunbergia laurifolia,Vascular plants,New Caledonia,,1950,1950,,Hequet V. et al. (2009),,Pacific Islands
Thunbergia mysorensis,(Wight) T.Anderson,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,TPL,Thunbergia mysorensis,Vascular plants,New Caledonia,,1967,1967,,Hequet V. et al. (2009),,Pacific Islands
Tradescantia spathacea,Sw.,Commelinaceae,Commelinales,Liliopsida,Tracheophyta,TPL,Tradescantia spathacea,Vascular plants,New Caledonia,,1883,1883,,Hequet V. et al. (2009),,Pacific Islands
Tradescantia zebrina,Bosse,Commelinaceae,Commelinales,Liliopsida,Tracheophyta,TPL,Tradescantia zebrina,Vascular plants,New Caledonia,,1883,1883,,Hequet V. et al. (2009),,Pacific Islands
Tripsacum laxum,Nash,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Tripsacum laxum,Vascular plants,New Caledonia,,1981,1981,,Hequet V. et al. (2009),,Pacific Islands
Triumfetta rhomboidea,Jacq.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Triumfetta rhomboidea,Vascular plants,New Caledonia,,1855,1855,,Hequet V. et al. (2009),,Pacific Islands
Urena lobata,L.,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,TPL,Urena lobata,Vascular plants,New Caledonia,,1858,1858,,Hequet V. et al. (2009),,Pacific Islands
Achillea millefolium,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Achillea millefolium,Vascular plants,Kermadec Islands,casual,1944,1944,,Sykes W. R. et al. (2000),,Pacific Islands
Ageratum houstonianum,Mill.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Ageratum houstonianum,Vascular plants,Kermadec Islands,established,1888,1888,,Sykes W. R. et al. (2000),,Pacific Islands
Aleurites moluccanus,(L.) Willd.,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,TPL,Aleurites moluccanus,Vascular plants,Kermadec Islands,established,1836,1836,,Sykes W. R. et al. (2000),,Pacific Islands
Alocasia macrorrhizos,(L.) G.Don,Araceae,Alismatales,Liliopsida,Tracheophyta,TPL,Alocasia macrorrhizos,Vascular plants,Kermadec Islands,established,1900,1900,,Sykes W. R. et al. (2000),,Pacific Islands
Anagallis arvensis,L.,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,TPL,Anagallis arvensis ssp. arvensis,Vascular plants,Kermadec Islands,established,1966,1966,,Sykes W. R. et al. (2000),,Pacific Islands
Anredera cordifolia,(Ten.) Steenis,Basellaceae,Caryophyllales,Magnoliopsida,Tracheophyta,TPL,Anredera cordifolia,Vascular plants,Kermadec Islands,established,1967,1967,,Sykes W. R. et al. (2000),,Pacific Islands
Anthoxanthum odoratum,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Anthoxanthum odoratum,Vascular plants,Kermadec Islands,established,1908,1908,,Sykes W. R. et al. (2000),,Pacific Islands
Apium graveolens,L.,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,TPL,Apium graveolens,Vascular plants,Kermadec Islands,casual,1888,1888,,Sykes W. R. et al. (2000),,Pacific Islands
Araucaria heterophylla,(Salisb.) Franco,Araucariaceae,Pinales,Pinopsida,Tracheophyta,TPL,Araucaria heterophylla,Vascular plants,Kermadec Islands,casual,1959,1959,,Sykes W. R. et al. (2000),,Pacific Islands
Arctotheca calendula,(L.) Levyns,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Arctotheca calendula,Vascular plants,Kermadec Islands,casual,1972,1972,,Sykes W. R. et al. (2000),,Pacific Islands
Aster subulatus,(Michx.) Hort. ex Michx.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Aster subulatus,Vascular plants,Kermadec Islands,established,1956,1956,,Sykes W. R. et al. (2000),,Pacific Islands
Avena sativa,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Avena sativa,Vascular plants,Kermadec Islands,casual,1944,1944,,Sykes W. R. et al. (2000),,Pacific Islands
Axonopus fissifolius,(Raddi) Kuhlm.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Axonopus affinis,Vascular plants,Kermadec Islands,established,1964,1964,,Sykes W. R. et al. (2000),,Pacific Islands
Bidens pilosa,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Bidens pilosa,Vascular plants,Kermadec Islands,established,1888,1888,,Sykes W. R. et al. (2000),,Pacific Islands
Bothriochloa bladhii,(Retz.) S.T.Blake,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bothriochloa glabra,Vascular plants,Kermadec Islands,casual,1966,1966,,Sykes W. R. et al. (2000),,Pacific Islands
Brachiaria mutica,(Forssk.) Stapf,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Brachiaria mutica,Vascular plants,Kermadec Islands,established,1966,1966,,Sykes W. R. et al. (2000),,Pacific Islands
Briza minor,L.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Briza minor,Vascular plants,Kermadec Islands,established,1908,1908,,Sykes W. R. et al. (2000),,Pacific Islands
Bromus catharticus,Vahl,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bromus catharticus,Vascular plants,Kermadec Islands,established,1908,1908,,Sykes W. R. et al. (2000),,Pacific Islands
Bromus diandrus,Roth,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bromus diandrus,Vascular plants,Kermadec Islands,casual,1944,1944,,Sykes W. R. et al. (2000),,Pacific Islands
Bromus pectinatus,Thunb.,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Bromus mollis,Vascular plants,Kermadec Islands,established,1966,1966,,Sykes W. R. et al. (2000),,Pacific Islands
Brugmansia suaveolens,(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Datura suaveolens,Vascular plants,Kermadec Islands,casual,1944,1944,,Sykes W. R. et al. (2000),,Pacific Islands
Caesalpinia decapetala,(Roth) Alston,Leguminosae,Fabales,Magnoliopsida,Tracheophyta,TPL,Caesalpinia decapetala,Vascular plants,Kermadec Islands,established,1912,1912,,Sykes W. R. et al. (2000),,Pacific Islands
Calamagrostis epigejos,(L.) Roth,Poaceae,Poales,Liliopsida,Tracheophyta,TPL,Calamagrostis epigejos,Vascular plants,Kermadec Islands,casual,1944,1944,,Sykes W. R. et al. (2000),,Pacific Islands
Calystegia sepium,(L.) R. Br.,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,TPL,Calystegia sepium,Vascular plants,Kermadec Islands,casual,1887,1887,,Sykes W. R. et al. (2000),,Pacific Islands
Capsella bursa-pastoris,(L.) Medik.,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,TPL,Capsella bursa-pastoris,Vascular plants,Kermadec Islands,casual,1944,1944,,Sykes W. R. et al. (2000),,Pacific Islands
Carduus pycnocephalus,L.,Compositae,Asterales,Magnoliopsida,Tracheophyta,TPL,Carduus pycnocephalus,Vascular plants,Kermadec Islands,casual,1944,1944,,Sykes W. R. et al. (2000),,Pacific Islands
